瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
571,拳己,2019-05-20 12:00,17.2,266.8,4.2,0,,,45.2
571,拳己,2019-05-20 13:00,17.8,253.8,4,0,,,46.7
571,拳己,2019-05-20 14:00,17.4,269.6,3.8,0,,,46.6
571,拳己,2019-05-20 15:00,17.5,276,4.3,0,,,41.8
571,拳己,2019-05-20 16:00,16.8,277.6,4.4,0,,,42.1
571,拳己,2019-05-20 17:00,16.7,275.7,3,0,,,50.3
571,拳己,2019-05-20 18:00,15.2,265.6,3.7,0,,,56.1
571,拳己,2019-05-20 19:00,14,260.2,2.5,0,,,61.9
571,拳己,2019-05-20 20:00,13.1,217.1,1.7,0,,,64.5
571,拳己,2019-05-20 21:00,12.7,203.8,1.4,0,,,68.1
571,拳己,2019-05-20 22:00,12.5,202.8,1.6,0,,,71.1
571,拳己,2019-05-20 23:00,11.4,0,.4,0,,,77
571,拳己,2019-05-21 00:00,11.5,206.4,1.7,0,,,74.9
571,拳己,2019-05-21 01:00,11,200.9,1.5,0,,,77.1
571,拳己,2019-05-21 02:00,10.3,193.8,.9,0,,,79.7
571,拳己,2019-05-21 03:00,10.1,207.4,.8,0,,,83.4
571,拳己,2019-05-21 04:00,9.9,249.5,.5,0,,,84.7
571,拳己,2019-05-21 05:00,10.3,224,1.6,0,,,83.5
571,拳己,2019-05-21 06:00,10.5,207.9,1.5,0,,,82.3
571,拳己,2019-05-21 07:00,12.4,182.6,1.7,0,,,75.2
571,拳己,2019-05-21 08:00,15.4,208.2,3.1,0,,,64.1
571,拳己,2019-05-21 09:00,17.4,215.9,3.4,0,,,53.5
571,拳己,2019-05-21 10:00,18.4,235.3,3.4,0,,,47.2
571,拳己,2019-05-21 11:00,19.2,227.4,3.5,0,,,47.1
571,拳己,2019-05-21 12:00,20.9,283.6,3.4,0,,,34.7
571,拳己,2019-05-21 13:00,21.8,257.5,3.6,0,,,33.4
571,拳己,2019-05-21 14:00,22.4,290.1,3.2,0,,,30.6
571,拳己,2019-05-21 15:00,22.3,283.9,3.6,0,,,29.3
571,拳己,2019-05-21 16:00,21.2,241.1,3.5,0,,,35.5
571,拳己,2019-05-21 17:00,20.1,206.7,2.7,0,,,43.4
571,拳己,2019-05-21 18:00,17.6,223.7,5.1,0,,,56.9
571,拳己,2019-05-21 19:00,17.2,240.2,3.2,0,,,56.4
571,拳己,2019-05-21 20:00,16.3,313.9,1,0,,,59.6
571,拳己,2019-05-21 21:00,15.3,0,.4,0,,,64.1
571,拳己,2019-05-21 22:00,15,198.6,1.3,0,,,65.9
571,拳己,2019-05-21 23:00,13.5,202.8,1.2,0,,,76
571,拳己,2019-05-22 00:00,12.9,258.9,.6,0,,,81
571,拳己,2019-05-22 01:00,12.5,258.8,.5,0,,,83.7
571,拳己,2019-05-22 02:00,12.5,245.1,.8,0,,,81.4
571,拳己,2019-05-22 03:00,12,260.4,1,0,,,81.5
571,拳己,2019-05-22 04:00,12,260.4,.8,0,,,83.3
571,拳己,2019-05-22 05:00,11.7,240,.7,0,,,83.1
571,拳己,2019-05-22 06:00,11.9,214.6,1.2,0,,,81.9
571,拳己,2019-05-22 07:00,14.3,194.3,1.2,0,,,70
571,拳己,2019-05-22 08:00,16.6,167.4,1.9,0,,,61.8
571,拳己,2019-05-22 09:00,18.7,187.2,3,0,,,52.9
571,拳己,2019-05-22 10:00,20.8,199.2,3.6,0,,,47.4
571,拳己,2019-05-22 11:00,23,214.9,4.5,0,,,34.1
571,拳己,2019-05-22 12:00,24.5,224.5,5.2,0,,,31.4
571,拳己,2019-05-22 13:00,25.1,220.7,4.9,0,,,28.5
571,拳己,2019-05-22 14:00,25.9,233.4,5.9,0,,,27.4
571,拳己,2019-05-22 15:00,26,231.9,5.7,0,,,26.9
571,拳己,2019-05-22 16:00,25.5,228.4,5.6,0,,,28.7
571,拳己,2019-05-22 17:00,24.3,233.4,4.9,0,,,31.9
571,拳己,2019-05-22 18:00,22.3,228,4,0,,,44
571,拳己,2019-05-22 19:00,21.4,215.6,2.8,0,,,44.5
571,拳己,2019-05-22 20:00,19.8,209.8,1.8,0,,,50.7
571,拳己,2019-05-22 21:00,18,200.6,1.1,0,,,56.6
571,拳己,2019-05-22 22:00,16.6,0,.2,0,,,64
571,拳己,2019-05-22 23:00,16.4,285.3,.5,0,,,62.5
571,拳己,2019-05-23 00:00,16.1,255.2,.7,0,,,61.1
571,拳己,2019-05-23 01:00,15.4,222,1.1,0,,,66.6
571,拳己,2019-05-23 02:00,14.4,0,.1,0,,,71
571,拳己,2019-05-23 03:00,13.8,0,.3,0,,,73.4
571,拳己,2019-05-23 04:00,14.1,0,.2,0,,,73.2
571,拳己,2019-05-23 05:00,13.8,0,.3,0,,,75.6
571,拳己,2019-05-23 06:00,13.6,0,.3,0,,,79.8
571,拳己,2019-05-23 07:00,16.9,47.2,.5,0,,,67.7
571,拳己,2019-05-23 08:00,18.4,192.9,2,0,,,62.7
571,拳己,2019-05-23 09:00,20.6,157.4,2.1,0,,,57.3
571,拳己,2019-05-23 10:00,22.6,144.9,2.3,0,,,50.9
571,拳己,2019-05-23 11:00,24.4,176,2.3,0,,,46
571,拳己,2019-05-23 12:00,25,200.3,3,0,,,40.8
571,拳己,2019-05-23 13:00,26.2,192.4,2.8,0,,,37.6
571,拳己,2019-05-23 14:00,27.3,244.2,2.7,0,,,26.7
571,拳己,2019-05-23 15:00,27.7,214.2,3.1,0,,,26.6
571,拳己,2019-05-23 16:00,27.8,235.8,2.3,0,,,21.5
571,拳己,2019-05-23 17:00,28.4,233.7,2.1,0,,,18.7
571,拳己,2019-05-23 18:00,26.9,287.8,1.5,0,,,21.4
571,拳己,2019-05-23 19:00,24.3,272.6,1,0,,,46.8
571,拳己,2019-05-23 20:00,21.7,8.1,.9,0,,,61.5
571,拳己,2019-05-23 21:00,19.8,0,.1,0,,,68.3
571,拳己,2019-05-23 22:00,18.8,33.4,.8,0,,,71.6
571,拳己,2019-05-23 23:00,17.8,39.9,.7,0,,,75.5
571,拳己,2019-05-24 00:00,16.9,0,.3,0,,,75.5
571,拳己,2019-05-24 01:00,16.1,0,.2,0,,,78
571,拳己,2019-05-24 02:00,16.4,40.2,1,0,,,76.7
571,拳己,2019-05-24 03:00,17.5,58.1,.8,0,,,67.2
571,拳己,2019-05-24 04:00,17,260.9,.7,0,,,71.5
571,拳己,2019-05-24 05:00,15.5,0,.1,0,,,79.2
571,拳己,2019-05-24 06:00,16.6,0,.4,0,,,73.8
571,拳己,2019-05-24 07:00,19.3,156.5,1.3,0,,,61.9
571,拳己,2019-05-24 08:00,21.9,155,2.3,0,,,53.4
571,拳己,2019-05-24 09:00,24.1,129.9,2.4,0,,,47.3
571,拳己,2019-05-24 10:00,26.2,166,3.1,0,,,42.7
571,拳己,2019-05-24 11:00,27.7,178.4,2.4,0,,,38.5
571,拳己,2019-05-24 12:00,28.5,218.6,2.5,0,,,36.6
571,拳己,2019-05-24 13:00,30.6,136.5,2.4,0,,,33.7
571,拳己,2019-05-24 14:00,31.1,200,2.6,0,,,33.1
571,拳己,2019-05-24 15:00,30.7,233.3,3.3,0,,,35.1
571,拳己,2019-05-24 16:00,31.2,231.6,2.4,0,,,37.6
571,拳己,2019-05-24 17:00,31.2,229.8,2.3,0,,,38.6
571,拳己,2019-05-24 18:00,26,348,1.6,0,,,50.5
571,拳己,2019-05-24 19:00,23.4,12.1,1,0,,,57.4
571,拳己,2019-05-24 20:00,21.2,10.4,1.6,0,,,64.1
571,拳己,2019-05-24 21:00,19.8,11.4,.8,0,,,65.9
571,拳己,2019-05-24 22:00,19.3,357.6,.6,0,,,65.1
571,拳己,2019-05-24 23:00,18,0,.1,0,,,72.3
571,拳己,2019-05-25 00:00,17.7,0,.1,0,,,76.4
571,拳己,2019-05-25 01:00,16.7,0,0,0,,,80.8
571,拳己,2019-05-25 02:00,16.5,0,.2,0,,,83.1
571,拳己,2019-05-25 03:00,16.5,267.2,.5,0,,,86.1
571,拳己,2019-05-25 04:00,16.7,200.6,1,0,,,82.5
571,拳己,2019-05-25 05:00,17.2,200,1.2,0,,,81.5
571,拳己,2019-05-25 06:00,17.8,200.6,1.6,0,,,76.8
571,拳己,2019-05-25 07:00,19.3,176.4,1.5,0,,,69.8
571,拳己,2019-05-25 08:00,20.9,158,1.8,0,,,61.9
571,拳己,2019-05-25 09:00,23.7,188.9,2.1,0,,,49
571,拳己,2019-05-25 10:00,24.5,213.4,1.9,0,,,36.2
571,拳己,2019-05-25 11:00,26,197.4,2.1,0,,,27.2
571,拳己,2019-05-25 12:00,27.2,239.4,2.5,0,,,25.6
571,拳己,2019-05-25 13:00,28.2,228.4,2.8,0,,,24.8
571,拳己,2019-05-25 14:00,28.1,209.6,3.3,0,,,27.4
571,拳己,2019-05-25 15:00,27.5,219,2.6,0,,,33.9
571,拳己,2019-05-25 16:00,27.8,231.3,3.1,0,,,35.8
571,拳己,2019-05-25 17:00,26.5,226,3.1,0,,,39.6
571,拳己,2019-05-25 18:00,25.6,229.6,2.8,0,,,37.5
571,拳己,2019-05-25 19:00,25,230.1,3.7,0,,,46
571,拳己,2019-05-25 20:00,23,220.7,1.8,0,,,55.7
571,拳己,2019-05-25 21:00,21.2,0,0,0,,,63.9
571,拳己,2019-05-25 22:00,20.8,0,.4,0,,,64.9
571,拳己,2019-05-25 23:00,20,0,.1,0,,,63.5
571,拳己,2019-05-26 00:00,19.6,0,.1,0,,,65.7
571,拳己,2019-05-26 01:00,19.8,25.2,.9,0,,,65.7
571,拳己,2019-05-26 02:00,19.1,50.2,1.2,0,,,69.3
571,拳己,2019-05-26 03:00,18.2,35.3,1,0,,,72
571,拳己,2019-05-26 04:00,17.9,26.8,.7,0,,,73.8
571,拳己,2019-05-26 05:00,17.7,30.3,1.1,0,,,74.8
571,拳己,2019-05-26 06:00,17.2,0,.2,0,,,77.3
571,拳己,2019-05-26 07:00,20.2,225.9,.8,0,,,65.1
571,拳己,2019-05-26 08:00,23.1,208.7,1.1,0,,,54.6
571,拳己,2019-05-26 09:00,25.6,159.2,2,0,,,45
571,拳己,2019-05-26 10:00,27.3,138.4,1.8,0,,,38.8
571,拳己,2019-05-26 11:00,28.1,203.8,3.7,0,,,21.4
571,拳己,2019-05-26 12:00,28.9,219.6,2.6,0,,,26
571,拳己,2019-05-26 13:00,29.5,228.2,3.9,0,,,28.3
571,拳己,2019-05-26 14:00,28.6,261,3.4,0,,,21.5
571,拳己,2019-05-26 15:00,29.4,220.9,2.4,0,,,21.2
571,拳己,2019-05-26 16:00,28.9,228.2,2.5,0,,,20.4
571,拳己,2019-05-26 17:00,28,232.7,2.4,0,,,22.1
571,拳己,2019-05-26 18:00,25.7,284.2,2.2,0,,,29.8
571,拳己,2019-05-26 19:00,24.3,272.3,1.7,0,,,35
571,拳己,2019-05-26 20:00,22.8,207.6,1.6,0,,,42.3
571,拳己,2019-05-26 21:00,21.5,0,.1,0,,,48.3
571,拳己,2019-05-26 22:00,20.6,0,.2,0,,,51.7
571,拳己,2019-05-26 23:00,20.5,0,.1,0,,,53.1
571,拳己,2019-05-27 00:00,21.5,168.5,1.3,0,,,50.4
571,拳己,2019-05-27 01:00,21.9,145.7,1.8,0,,,49.5
571,拳己,2019-05-27 02:00,22.4,177.6,4.1,0,,,53
571,拳己,2019-05-27 03:00,19.5,127.6,.9,.5,,,78.2
571,拳己,2019-05-27 04:00,19.2,147.8,1.8,1,,,82.3
571,拳己,2019-05-27 05:00,18,137.8,2,.5,,,83
571,拳己,2019-05-27 06:00,17,119.4,2.2,3,,,85.7
571,拳己,2019-05-27 07:00,17.3,118.9,2.1,0,,,85.7
571,拳己,2019-05-27 08:00,17.8,111.4,1.8,.5,,,85.7
571,拳己,2019-05-27 09:00,18.2,147.6,3.3,0,,,86.3
571,拳己,2019-05-27 10:00,18.7,140.5,2.9,0,,,85.5
571,拳己,2019-05-27 11:00,19.2,142.7,3.2,0,,,83.4
571,拳己,2019-05-27 12:00,19.1,165.5,3.6,.5,,,88.2
571,拳己,2019-05-27 13:00,18.2,215,6.2,1,,,96
571,拳己,2019-05-27 14:00,17.7,227.7,4.9,0,,,97.1
571,拳己,2019-05-27 15:00,16.3,227,3.7,0,,,97.5
571,拳己,2019-05-27 16:00,15.9,212.1,4.5,0,,,95
571,拳己,2019-05-27 17:00,15.5,224.4,5.4,0,,,94.5
571,拳己,2019-05-27 18:00,14.9,204.9,3.5,0,,,81.9
571,拳己,2019-05-27 19:00,15.4,217.2,2.6,0,,,78.8
571,拳己,2019-05-27 20:00,15.3,208.8,2.4,0,,,79.3
571,拳己,2019-05-27 21:00,15,204.2,2,0,,,76.7
571,拳己,2019-05-27 22:00,15.4,201.2,.9,0,,,74.5
571,拳己,2019-05-27 23:00,16,311,3,0,,,54.9
571,拳己,2019-05-28 00:00,15.7,290,1.8,0,,,51.4
571,拳己,2019-05-28 01:00,14.8,12,1.7,0,,,54
571,拳己,2019-05-28 02:00,14.4,193,.9,0,,,54.3
571,拳己,2019-05-28 03:00,12.7,253.3,.6,0,,,61.5
571,拳己,2019-05-28 04:00,12,0,.3,0,,,65.2
571,拳己,2019-05-28 05:00,10.7,0,0,0,,,71.9
571,拳己,2019-05-28 06:00,10.7,0,.2,0,,,75.6
571,拳己,2019-05-28 07:00,13.1,0,.4,0,,,68.5
571,拳己,2019-05-28 08:00,15.6,186.7,.8,0,,,63.8
571,拳己,2019-05-28 09:00,16.8,274.7,1.8,0,,,59.4
571,拳己,2019-05-28 10:00,18.3,279,2.8,0,,,51.1
571,拳己,2019-05-28 11:00,19.3,287.1,2.2,0,,,44.1
571,拳己,2019-05-28 12:00,21.2,301.6,1.6,0,,,34.4
571,拳己,2019-05-28 13:00,21.5,228.8,4.1,0,,,40.6
571,拳己,2019-05-28 14:00,21.9,298.1,3.1,0,,,29.1
571,拳己,2019-05-28 15:00,22.5,234.7,2.5,0,,,31.4
571,拳己,2019-05-28 16:00,22.8,207.2,2.2,0,,,32
571,拳己,2019-05-28 17:00,21.1,233.7,2.6,0,,,32.6
571,拳己,2019-05-28 18:00,21,214.9,3,0,,,31
571,拳己,2019-05-28 19:00,20.5,231.8,2,0,,,23.6
571,拳己,2019-05-28 20:00,18.7,210.6,2,0,,,31.7
571,拳己,2019-05-28 21:00,18.3,220.2,3.1,0,,,37.9
571,拳己,2019-05-28 22:00,15.8,159,.6,0,,,57.7
571,拳己,2019-05-28 23:00,15.9,255.4,2,0,,,60.6
571,拳己,2019-05-29 00:00,13.8,189,1.1,0,,,72.3
571,拳己,2019-05-29 01:00,13.8,193,1.1,0,,,77.6
571,拳己,2019-05-29 02:00,12.9,0,.2,0,,,81.9
571,拳己,2019-05-29 03:00,12.3,0,.3,0,,,84.4
571,拳己,2019-05-29 04:00,12.4,0,.2,0,,,85
571,拳己,2019-05-29 05:00,12.4,273.1,.6,0,,,84
571,拳己,2019-05-29 06:00,12.9,235.7,.9,0,,,80
571,拳己,2019-05-29 07:00,14.6,176.4,1.6,0,,,71.6
571,拳己,2019-05-29 08:00,17.1,151.1,1.9,0,,,63.6
571,拳己,2019-05-29 09:00,19.2,210.6,3.2,0,,,57
571,拳己,2019-05-29 10:00,20.4,229.4,3.3,0,,,54.7
571,拳己,2019-05-29 11:00,22.3,233.5,1.9,0,,,43.5
571,拳己,2019-05-29 12:00,24.2,223.4,3.2,0,,,35.1
571,拳己,2019-05-29 13:00,23.6,273.1,3.2,0,,,42.8
571,拳己,2019-05-29 14:00,24.7,241.3,2.6,0,,,39.8
571,拳己,2019-05-29 15:00,25.4,236.1,2.4,0,,,28.8
571,拳己,2019-05-29 16:00,25,274.1,2.6,0,,,27.1
571,拳己,2019-05-29 17:00,23.3,297,2.8,0,,,31.4
571,拳己,2019-05-29 18:00,22.2,263.6,2.5,0,,,38.1
571,拳己,2019-05-29 19:00,21.3,260.8,1.9,0,,,37.9
571,拳己,2019-05-29 20:00,19.7,264.6,2.4,0,,,37.1
571,拳己,2019-05-29 21:00,15.9,0,.1,0,,,65.1
571,拳己,2019-05-29 22:00,14.9,0,.3,0,,,70.9
571,拳己,2019-05-29 23:00,14.2,0,.2,0,,,72.4
571,拳己,2019-05-30 00:00,13.7,0,.1,0,,,72.5
571,拳己,2019-05-30 01:00,13.4,0,.2,0,,,73.5
571,拳己,2019-05-30 02:00,12.8,0,.3,0,,,77.7
571,拳己,2019-05-30 03:00,13.7,271.5,.9,0,,,75.9
571,拳己,2019-05-30 04:00,14,252.3,1.2,0,,,74.7
571,拳己,2019-05-30 05:00,14.3,260,1.3,0,,,70.3
571,拳己,2019-05-30 06:00,14.8,239.9,.8,0,,,62.9
571,拳己,2019-05-30 07:00,16.9,188.8,1.4,0,,,51.7
571,拳己,2019-05-30 08:00,18.7,179.5,2.8,0,,,46.4
571,拳己,2019-05-30 09:00,20.3,180.7,2.9,0,,,46.5
571,拳己,2019-05-30 10:00,22.7,195.4,2.9,0,,,44
571,拳己,2019-05-30 11:00,24.4,213.2,3.6,0,,,38.9
571,拳己,2019-05-30 12:00,24.7,226.3,3.9,0,,,38
571,拳己,2019-05-30 13:00,24.1,228.2,4.5,0,,,37.4
571,拳己,2019-05-30 14:00,24,231,4.5,0,,,39.5
571,拳己,2019-05-30 15:00,24.1,222.3,3.7,0,,,39.4
571,拳己,2019-05-30 16:00,22.6,226.1,3.6,0,,,42.8
571,拳己,2019-05-30 17:00,21.5,232.1,4.4,0,,,48.7
571,拳己,2019-05-30 18:00,21.1,261.5,2,0,,,47.7
571,拳己,2019-05-30 19:00,19.8,238.4,2.8,0,,,50.4
571,拳己,2019-05-30 20:00,19.4,213.8,1,0,,,52.6
571,拳己,2019-05-30 21:00,18.6,239.2,2.3,0,,,53.3
571,拳己,2019-05-30 22:00,18,211,2,0,,,54.5
571,拳己,2019-05-30 23:00,16.6,202.9,2.1,0,,,63.7
571,拳己,2019-05-31 00:00,16.6,200.2,1.9,0,,,65.2
571,拳己,2019-05-31 01:00,16.6,201.7,1.5,0,,,62.8
571,拳己,2019-05-31 02:00,16.3,169.6,.7,0,,,64.9
571,拳己,2019-05-31 03:00,16,0,.1,0,,,67.3
571,拳己,2019-05-31 04:00,14.9,271.6,.8,0,,,71.8
571,拳己,2019-05-31 05:00,15.7,1.6,.6,0,,,68
571,拳己,2019-05-31 06:00,15.4,145.1,.5,0,,,71.7
571,拳己,2019-05-31 07:00,16.5,0,.2,0,,,66.6
571,拳己,2019-05-31 08:00,18.4,260.1,.9,0,,,52.3
571,拳己,2019-05-31 09:00,20.5,212.3,2.1,0,,,48.2
571,拳己,2019-05-31 10:00,20.6,224.8,3.8,0,,,42.4
571,拳己,2019-05-31 11:00,21.6,243.1,2.7,0,,,36.4
571,拳己,2019-05-31 12:00,22.2,224.8,3.7,0,,,35.2
571,拳己,2019-05-31 13:00,22.8,221,3.8,0,,,33.4
571,拳己,2019-05-31 14:00,21.9,270.5,4.2,0,,,32.7
571,拳己,2019-05-31 15:00,22.1,271.9,3.2,0,,,35.1
571,拳己,2019-05-31 16:00,22.2,258.9,2.7,0,,,35
571,拳己,2019-05-31 17:00,21.5,246.5,2.9,0,,,38.9
571,拳己,2019-05-31 18:00,19.8,283.5,2,0,,,43.1
571,拳己,2019-05-31 19:00,19,275.1,1.5,0,,,47
571,拳己,2019-05-31 20:00,17,266.7,1.3,0,,,52.9
571,拳己,2019-05-31 21:00,15.8,226.2,1.4,0,,,64.4
571,拳己,2019-05-31 22:00,14.8,218.5,.8,0,,,79.2
571,拳己,2019-05-31 23:00,14.6,245.9,.6,0,,,83.5
571,拳己,2019-06-01 00:00,14.3,0,.3,0,,,85.6
571,拳己,2019-06-01 01:00,14,0,.3,0,,,87.7
571,拳己,2019-06-01 02:00,13.8,281.6,.7,0,,,94.5
571,拳己,2019-06-01 03:00,13.1,0,.2,0,,,92
571,拳己,2019-06-01 04:00,12.8,208.6,1.2,0,,,89
571,拳己,2019-06-01 05:00,13,0,.2,0,,,90.4
571,拳己,2019-06-01 06:00,14,166,.5,0,,,86.3
571,拳己,2019-06-01 07:00,14.9,0,.2,0,,,81.2
571,拳己,2019-06-01 08:00,16.6,190.8,.8,0,,,72.6
571,拳己,2019-06-01 09:00,17.1,217.3,1.8,0,,,67.4
571,拳己,2019-06-01 10:00,18.8,229,2.4,0,,,60.7
571,拳己,2019-06-01 11:00,19.1,261.5,1.2,0,,,59.1
571,拳己,2019-06-01 12:00,20.8,194,2.9,0,,,53.8
571,拳己,2019-06-01 13:00,21,224.7,2.7,0,,,51.9
571,拳己,2019-06-01 14:00,22.5,221.6,3.8,0,,,48.4
571,拳己,2019-06-01 15:00,22.7,217.3,2.7,0,,,50.9
571,拳己,2019-06-01 16:00,22.7,247,2,0,,,47.6
571,拳己,2019-06-01 17:00,20.4,300.9,2.3,0,,,48.2
571,拳己,2019-06-01 18:00,19.8,354.7,1.7,0,,,50.7
571,拳己,2019-06-01 19:00,18.6,317.9,1.4,0,,,55.5
571,拳己,2019-06-01 20:00,17.1,4.6,.5,0,,,61.3
571,拳己,2019-06-01 21:00,16.8,10.9,.6,0,,,62.4
571,拳己,2019-06-01 22:00,15.7,33.2,.5,0,,,65.8
571,拳己,2019-06-01 23:00,14.4,0,0,0,,,71.5
571,拳己,2019-06-02 00:00,14.6,52.7,.7,0,,,68.1
571,拳己,2019-06-02 01:00,14.6,29.2,1,0,,,69.4
571,拳己,2019-06-02 02:00,14.2,36.6,1.2,0,,,71.1
571,拳己,2019-06-02 03:00,14.1,46.6,.6,0,,,72.1
571,拳己,2019-06-02 04:00,13.9,28.2,.9,0,,,72.6
571,拳己,2019-06-02 05:00,13.3,35,1,0,,,75
571,拳己,2019-06-02 06:00,13.8,0,.2,0,,,75.2
571,拳己,2019-06-02 07:00,15.7,258.3,.5,0,,,69.9
571,拳己,2019-06-02 08:00,19.5,187.8,1.3,0,,,58.7
571,拳己,2019-06-02 09:00,21.5,216.3,1.5,0,,,48.2
571,拳己,2019-06-02 10:00,23.6,180.5,1.2,0,,,33.3
571,拳己,2019-06-02 11:00,23.8,228,2.1,0,,,40.3
571,拳己,2019-06-02 12:00,24.8,241.7,3,0,,,35.9
571,拳己,2019-06-02 13:00,26.5,191,3,0,,,27.4
571,拳己,2019-06-02 14:00,25.7,269.5,3,0,,,22.2
571,拳己,2019-06-02 15:00,26.5,272.9,2.1,0,,,20.3
571,拳己,2019-06-02 16:00,25.7,274.1,2.5,0,,,16.9
571,拳己,2019-06-02 17:00,25,279.5,2.4,0,,,18.1
571,拳己,2019-06-02 18:00,24.2,277.9,2.2,0,,,25.1
571,拳己,2019-06-02 19:00,22,341.8,1.7,0,,,35.9
571,拳己,2019-06-02 20:00,20.1,340.2,1,0,,,45
571,拳己,2019-06-02 21:00,19.4,336.9,1.1,0,,,43.3
571,拳己,2019-06-02 22:00,18.6,347.3,.6,0,,,47.6
571,拳己,2019-06-02 23:00,16.8,0,.4,0,,,55
571,拳己,2019-06-03 00:00,16.1,158.6,.7,0,,,63.9
571,拳己,2019-06-03 01:00,15.4,0,.1,0,,,69
571,拳己,2019-06-03 02:00,15,0,0,0,,,71.6
571,拳己,2019-06-03 03:00,14.8,0,.2,0,,,73.2
571,拳己,2019-06-03 04:00,14.9,0,.1,0,,,73.3
571,拳己,2019-06-03 05:00,14.6,29.1,.6,0,,,72.4
571,拳己,2019-06-03 06:00,15,0,.2,0,,,71.4
571,拳己,2019-06-03 07:00,17,222.6,.7,0,,,61.9
571,拳己,2019-06-03 08:00,19.8,172.9,1.4,0,,,57.2
571,拳己,2019-06-03 09:00,22.2,177.3,1.7,0,,,48.9
571,拳己,2019-06-03 10:00,24.4,198.3,1.6,0,,,44.1
571,拳己,2019-06-03 11:00,25.5,204.1,2.6,0,,,33
571,拳己,2019-06-03 12:00,26,313.2,2.3,0,,,38.8
571,拳己,2019-06-03 13:00,24.7,322.1,3.3,0,,,46.2
571,拳己,2019-06-03 14:00,26.3,5.4,1.5,0,,,38.7
571,拳己,2019-06-03 15:00,27.6,300.4,1.4,0,,,29.8
571,拳己,2019-06-03 16:00,28.9,155.6,2.8,0,,,28.4
571,拳己,2019-06-03 17:00,28,176.1,3.5,0,,,33.3
571,拳己,2019-06-03 18:00,27.7,187.5,2.3,0,,,33.3
571,拳己,2019-06-03 19:00,26.6,238.8,1.9,0,,,36
571,拳己,2019-06-03 20:00,24.2,267.6,3.5,0,,,41.8
571,拳己,2019-06-03 21:00,21.9,287.7,2.1,0,,,45.4
571,拳己,2019-06-03 22:00,20.6,279,1,0,,,46.1
571,拳己,2019-06-03 23:00,19.8,20.9,.6,0,,,46.4
571,拳己,2019-06-04 00:00,19.4,45.8,.9,0,,,50.3
571,拳己,2019-06-04 01:00,18.1,0,.1,0,,,57.7
571,拳己,2019-06-04 02:00,17.3,0,.4,0,,,62.3
571,拳己,2019-06-04 03:00,16.8,34,.7,0,,,65.6
571,拳己,2019-06-04 04:00,16.8,44.5,.8,0,,,63.4
571,拳己,2019-06-04 05:00,15.9,0,.1,0,,,67.3
571,拳己,2019-06-04 06:00,16.6,296.2,.7,0,,,64.8
571,拳己,2019-06-04 07:00,19.2,202.6,1.2,0,,,55.8
571,拳己,2019-06-04 08:00,21.6,149.7,2.8,0,,,48.1
571,拳己,2019-06-04 09:00,24,173.9,2.4,0,,,42.3
571,拳己,2019-06-04 10:00,25.8,214.5,2.2,0,,,30.2
571,拳己,2019-06-04 11:00,26.6,218.1,2.1,0,,,30.6
571,拳己,2019-06-04 12:00,26.8,239.1,2.5,0,,,36.4
571,拳己,2019-06-04 13:00,27.3,215.8,3.7,0,,,37.1
571,拳己,2019-06-04 14:00,27.5,270.2,2.5,0,,,42.9
571,拳己,2019-06-04 15:00,26.5,290.1,2.9,0,,,43.1
571,拳己,2019-06-04 16:00,23.9,307.2,2.2,0,,,53.2
571,拳己,2019-06-04 17:00,23.3,306.2,2.2,0,,,57.4
571,拳己,2019-06-04 18:00,21.3,324.5,2.9,0,,,66
571,拳己,2019-06-04 19:00,21.1,226.6,2.3,0,,,67.9
571,拳己,2019-06-04 20:00,18.9,292.7,1.5,0,,,76.1
571,拳己,2019-06-04 21:00,18.2,276.6,1.1,0,,,80
571,拳己,2019-06-04 22:00,18.3,282.7,1.8,0,,,79.4
571,拳己,2019-06-04 23:00,18.5,265.5,1.6,0,,,79.4
571,拳己,2019-06-05 00:00,18,274.8,.9,0,,,81.1
571,拳己,2019-06-05 01:00,17.9,327.7,.7,0,,,81.4
571,拳己,2019-06-05 02:00,18,289.8,1.5,0,,,80.5
571,拳己,2019-06-05 03:00,17.7,293,1.3,0,,,82.5
571,拳己,2019-06-05 04:00,17.6,280.3,.8,0,,,81.7
571,拳己,2019-06-05 05:00,17.5,203,.9,0,,,82.1
571,拳己,2019-06-05 06:00,17.7,0,.1,0,,,82.4
571,拳己,2019-06-05 07:00,17.9,84.1,.8,0,,,80
571,拳己,2019-06-05 08:00,18.7,78.2,.8,0,,,78
571,拳己,2019-06-05 09:00,19.3,177.8,1.1,0,,,74.2
571,拳己,2019-06-05 10:00,20.7,260.5,1.3,0,,,69.6
571,拳己,2019-06-05 11:00,23.5,144.2,1.4,0,,,61.1
571,拳己,2019-06-05 12:00,24.5,227.5,3,0,,,58.4
571,拳己,2019-06-05 13:00,24.6,230.1,2.9,0,,,56.9
571,拳己,2019-06-05 14:00,24.5,228.4,3.9,0,,,59.6
571,拳己,2019-06-05 15:00,24.4,220.1,3.3,0,,,57.7
571,拳己,2019-06-05 16:00,24,346,1.9,0,,,58.9
571,拳己,2019-06-05 17:00,24.4,294.5,1.9,0,,,57.8
571,拳己,2019-06-05 18:00,21.9,324.4,1.7,0,,,64.9
